sentence,token,position,token_type,analysis_type,pos,dep,full_source_entropy_bits,full_source_surprisal_bits,full_source_topk_entropy_k5_bits,full_source_topk_mass_k5,full_source_entmax_entropy_bits,full_source_entmax_surprisal_bits,full_source_entmax_topk_entropy_k5_bits,full_source_entmax_topk_mass_k5,full_source_entmax_branching_choices,full_bigram_source_entropy_bits,full_bigram_source_surprisal_bits,full_bigram_source_topk_entropy_k5_bits,full_bigram_source_topk_mass_k5,full_bigram_source_entmax_entropy_bits,full_bigram_source_entmax_surprisal_bits,full_bigram_source_entmax_topk_entropy_k5_bits,full_bigram_source_entmax_topk_mass_k5,full_bigram_source_entmax_branching_choices,candidate_idx,target_sentence,full_target_entropy_bits,full_target_surprisal_bits,full_target_topk_entropy_k5_bits,full_target_topk_mass_k5,full_target_entmax_entropy_bits,full_target_entmax_surprisal_bits,full_target_entmax_topk_entropy_k5_bits,full_target_entmax_topk_mass_k5,full_target_entmax_branching_choices,full_bigram_target_entropy_bits,full_bigram_target_surprisal_bits,full_bigram_target_topk_entropy_k5_bits,full_bigram_target_topk_mass_k5,full_bigram_target_entmax_entropy_bits,full_bigram_target_entmax_surprisal_bits,full_bigram_target_entmax_topk_entropy_k5_bits,full_bigram_target_entmax_topk_mass_k5,full_bigram_target_entmax_branching_choices
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁fun,8,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,1.9985829591751099,20.571112487590987,0.8906775116920471,0.9339430332183838,0.15889327228069305,20.0,0.15889310836791992,0.9999999403953552,2.0,6.279910564422607,1.8528623215381506,1.717384934425354,0.7025412321090698,0.9940109252929688,1.137735056773358,0.9940110445022583,1.0000001192092896,2.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁with,9,target,full,ADP,prep,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,3.2742295265197754,12.690853977400053,0.8043492436408997,0.878528892993927,-0.0,20.0,-0.0,1.0,1.0,2.6029162406921387,0.2731603906542225,0.475023090839386,0.8931171894073486,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁the,10,target,full,DET,det,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,2.456759452819824,20.43713887666614,0.07965132594108582,0.890485405921936,-0.0,20.0,-0.0,1.0,1.0,3.5737175941467285,0.5342454161170281,1.0940001010894775,0.8756077289581299,0.000291710312012583,2.4249757573371186e-05,0.0002918822574429214,1.0000001192092896,2.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁ball,11,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,2.7636091709136963,0.272092006120411,0.4381698966026306,0.8874164819717407,-0.0,-0.0,-0.0,1.0,1.0,3.666006088256836,0.47318546845128145,0.7235572338104248,0.8394203186035156,0.00010036414460046217,7.567256483900854e-06,0.00010036414460046217,1.0,2.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,.,12,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,2.411278247833252,0.1733773272104352,0.06571857631206512,0.8923401236534119,-0.0,-0.0,-0.0,1.0,1.0,2.4099645614624023,0.18287287942195643,0.1556156873703003,0.8969027400016785,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁The,13,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,4.687246322631836,13.958190310371394,1.6430647373199463,0.7945874333381653,0.9597517251968384,20.0,0.9597517251968384,1.0,2.0,5.045748710632324,3.2484575753455585,1.4682841300964355,0.7661123275756836,0.21426546573638916,4.876613930572861,0.21426546573638916,1.0,2.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁boy,14,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,4.063412666320801,0.5631659736929205,0.8559578061103821,0.7990577220916748,-0.0,-0.0,-0.0,1.0,1.0,0.48890507221221924,0.040042980277135286,0.10012736171483994,0.982414960861206,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁gave,15,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,4.299305438995361,1.163196170856394,1.525533676147461,0.8253560066223145,0.9300983548164368,0.6118064837589218,0.9300983548164368,1.0,2.0,3.7451415061950684,0.48827714053199606,0.6536710262298584,0.7980855703353882,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁the,16,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,2.456759452819824,20.43713887666614,0.07965132594108582,0.890485405921936,-0.0,20.0,-0.0,1.0,1.0,3.5737175941467285,0.5342454161170281,1.0940001010894775,0.8756077289581299,0.000291710312012583,2.4249757573371186e-05,0.0002918822574429214,1.0000001192092896,2.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁ball,17,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,2.7636091709136963,0.272092006120411,0.4381698966026306,0.8874164819717407,-0.0,-0.0,-0.0,1.0,1.0,3.666006088256836,0.47318546845128145,0.7235572338104248,0.8394203186035156,0.00010036414460046217,7.567256483900854e-06,0.00010036414460046217,1.0,2.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁to,18,target,full,PUNCT,punct,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,4.0948686599731445,1.2973716775763608,1.5515958070755005,0.8705676794052124,0.9941637516021729,0.8758201437520668,0.9941637516021729,0.9999998807907104,2.0,2.8061742782592773,0.3102690969652673,0.5531994104385376,0.8859032988548279,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁the,19,target,full,PUNCT,punct,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,2.456759452819824,20.43713887666614,0.07965132594108582,0.890485405921936,-0.0,20.0,-0.0,1.0,1.0,3.5737175941467285,0.5342454161170281,1.0940001010894775,0.8756077289581299,0.000291710312012583,2.4249757573371186e-05,0.0002918822574429214,1.0000001192092896,2.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁cat,20,target,full,PUNCT,punct,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,2.130220651626587,0.15070066452242675,0.08582907170057297,0.9085551500320435,-0.0,-0.0,-0.0,1.0,1.0,1.3451992273330688,0.11168018372449907,0.14413827657699585,0.9410949945449829,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,.,21,target,full,PUNCT,punct,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,2.411278247833252,0.1733773272104352,0.06571857631206512,0.8923401236534119,-0.0,-0.0,-0.0,1.0,1.0,2.4099645614624023,0.18287287942195643,0.1556156873703003,0.8969027400016785,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,</s>,22,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000476837158203,0.365045410513883,0.5772276520729065,0.8826633095741272,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,</s>,0,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0571160316467285,0.3895212026846626,0.6193469762802124,0.8810285329818726,0.013730025850236416,0.0017855965292418279,0.013729855418205261,0.9999998807907104,2.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,en_XX,1,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,4.5479536056518555,1.9233450309473552,1.9248801469802856,0.8226114511489868,1.5817556381225586,1.4739631392409067,1.5817556381225586,1.0,3.0,11.615262985229492,30.170840056547018,1.94914972782135,0.29245424270629883,1.339562177658081,20.0,1.339562177658081,0.9999999403953552,3.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁In,2,target,full,ADP,prep,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,1.6939141750335693,14.577287288554722,0.4322912096977234,0.9301087856292725,-0.0,20.0,-0.0,1.0,1.0,2.945819139480591,0.4976966234005719,1.0944902896881104,0.8885343074798584,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁the,3,target,full,DET,det,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,3.771035671234131,16.23557907893638,1.2499268054962158,0.873484194278717,0.41313812136650085,20.0,0.4131379723548889,0.9999999403953552,2.0,4.2349772453308105,0.6421237312721497,1.0637876987457275,0.8054277300834656,0.023123424500226974,0.0032645678417753416,0.023123424500226974,1.0,2.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁yard,4,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,5.932618141174316,6.538045008563403,1.1573073863983154,0.6476334929466248,-0.0,20.0,-0.0,1.0,1.0,2.5850398540496826,0.3515452040272457,0.6909424066543579,0.8858646154403687,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁a,5,target,full,DET,det,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,2.439669609069824,20.484091346659827,0.07567460834980011,0.891339898109436,-0.0,20.0,-0.0,1.0,1.0,3.5737175941467285,3.407760379441959,1.0940001010894775,0.8756077289581299,0.000291710312012583,15.855274083886078,0.0002918822574429214,1.0000001192092896,2.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁boy,6,target,full,NOUN,nsubj,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,4.1072998046875,0.5711934862972101,0.8667868375778198,0.7962232232093811,-0.0,-0.0,-0.0,1.0,1.0,0.48890507221221924,0.040042980277135286,0.10012736171483994,0.982414960861206,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁had,7,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,4.71921443939209,11.657899010680504,1.5226755142211914,0.7836147546768188,0.4975956380367279,20.0,0.49759551882743835,0.9999998807907104,3.0,6.757430076599121,1.7285996664215724,1.8101024627685547,0.649120569229126,1.312680721282959,0.7098357147255723,1.312680721282959,1.0,3.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁fun,8,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,2.0206305980682373,20.478475157874566,0.9046512842178345,0.9333717226982117,0.18999764323234558,20.0,0.18999764323234558,1.0,2.0,6.279910564422607,1.8528623215381506,1.717384934425354,0.7025412321090698,0.9940109252929688,1.137735056773358,0.9940110445022583,1.0000001192092896,2.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁with,9,target,full,ADP,prep,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,3.19743013381958,12.89171627919713,0.7338941097259521,0.8796281814575195,-0.0,20.0,-0.0,1.0,1.0,2.6029162406921387,0.2731603906542225,0.475023090839386,0.8931171894073486,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁the,10,target,full,DET,det,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,3.771035671234131,16.23557907893638,1.2499268054962158,0.873484194278717,0.41313812136650085,20.0,0.4131379723548889,0.9999999403953552,2.0,4.2349772453308105,0.6421237312721497,1.0637876987457275,0.8054277300834656,0.023123424500226974,0.0032645678417753416,0.023123424500226974,1.0,2.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁ball,11,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,4.386205196380615,10.709591287562727,0.6771039366722107,0.7921551465988159,-0.0,20.0,-0.0,1.0,1.0,3.666006088256836,0.47318546845128145,0.7235572338104248,0.8394203186035156,0.00010036414460046217,7.567256483900854e-06,0.00010036414460046217,1.0,2.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,.,12,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,2.422244071960449,0.17478507774800583,0.06843748688697815,0.8917517066001892,-0.0,-0.0,-0.0,1.0,1.0,2.509932279586792,0.19275210425890774,0.1723618358373642,0.8929562568664551,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁The,13,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,4.784613132476807,13.909564478473973,1.6009478569030762,0.7886788845062256,0.8941750526428223,20.0,0.8941750526428223,1.0,2.0,5.045748710632324,3.2484575753455585,1.4682841300964355,0.7661123275756836,0.21426546573638916,4.876613930572861,0.21426546573638916,1.0,2.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁boy,14,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,4.1072998046875,0.5711934862972101,0.8667868375778198,0.7962232232093811,-0.0,-0.0,-0.0,1.0,1.0,0.48890507221221924,0.040042980277135286,0.10012736171483994,0.982414960861206,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁gave,15,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,5.0177459716796875,8.008350661283922,1.891758680343628,0.7783461809158325,1.4713554382324219,20.0,1.4713554382324219,1.0,3.0,3.7451415061950684,0.48827714053199606,0.6536710262298584,0.7980855703353882,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁the,16,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,3.771035671234131,16.23557907893638,1.2499268054962158,0.873484194278717,0.41313812136650085,20.0,0.4131379723548889,0.9999999403953552,2.0,4.2349772453308105,0.6421237312721497,1.0637876987457275,0.8054277300834656,0.023123424500226974,0.0032645678417753416,0.023123424500226974,1.0,2.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁ball,17,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,4.386205196380615,10.709591287562727,0.6771039366722107,0.7921551465988159,-0.0,20.0,-0.0,1.0,1.0,3.666006088256836,0.47318546845128145,0.7235572338104248,0.8394203186035156,0.00010036414460046217,7.567256483900854e-06,0.00010036414460046217,1.0,2.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁to,18,target,full,PUNCT,punct,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,2.194960594177246,14.536155246446356,0.1049916222691536,0.9055669903755188,-0.0,20.0,-0.0,1.0,1.0,2.8061742782592773,0.3102690969652673,0.5531994104385376,0.8859032988548279,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁a,19,target,full,PUNCT,punct,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,2.439669609069824,20.484091346659827,0.07567460834980011,0.891339898109436,-0.0,20.0,-0.0,1.0,1.0,3.5737175941467285,3.407760379441959,1.0940001010894775,0.8756077289581299,0.000291710312012583,15.855274083886078,0.0002918822574429214,1.0000001192092896,2.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁cat,20,target,full,PUNCT,punct,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,2.1083526611328125,0.14566308826647467,0.05070207640528679,0.9081218838691711,-0.0,-0.0,-0.0,1.0,1.0,1.0046935081481934,0.083297823070339,0.12412847578525543,0.9569628238677979,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,.,21,target,full,PUNCT,punct,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,2.422244071960449,0.17478507774800583,0.06843748688697815,0.8917517066001892,-0.0,-0.0,-0.0,1.0,1.0,2.509932279586792,0.19275210425890774,0.1723618358373642,0.8929562568664551,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,</s>,22,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0571160316467285,0.3895212026846626,0.6193469762802124,0.8810285329818726,0.013730025850236416,0.0017855965292418279,0.013729855418205261,0.9999998807907104,2.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,</s>,0,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,3.0,The boy was playing ball in the yard. The boy gave the ball to the cat.,2.146420955657959,21.327484015902378,0.09254610538482666,0.907873272895813,-0.0,20.0,-0.0,1.0,1.0,3.321016550064087,0.8015913801026759,0.9834190011024475,0.8869149088859558,0.8636645078659058,0.4862591536803724,0.8636645078659058,1.0,2.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,en_XX,1,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,3.0,The boy was playing ball in the yard. The boy gave the ball to the cat.,4.5479536056518555,2.0593474864794095,1.9248801469802856,0.8226114511489868,1.5817556381225586,1.7100357313928545,1.5817556381225586,1.0,3.0,11.61526870727539,30.17082505237397,1.9491488933563232,0.2924538552761078,1.3395620584487915,20.0,1.3395620584487915,0.9999999403953552,3.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁The,2,target,full,DET,det,,,,,,,,,,,,,,,,,,,3.0,The boy was playing ball in the yard. The boy gave the ball to the cat.,1.138382911682129,0.12127212940674537,0.29966282844543457,0.9584465622901917,-0.0,-0.0,-0.0,1.0,1.0,6.334112167358398,2.607161809480362,2.045581340789795,0.6610052585601807,1.3473522663116455,1.8527576482359156,1.3473522663116455,0.9999998807907104,4.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁boy,3,target,full,NOUN,nsubj,,,,,,,,,,,,,,,,,,,3.0,The boy was playing ball in the yard. The boy gave the ball to the cat.,4.613317012786865,0.7046968451517022,1.0430108308792114,0.7635295987129211,-0.0,-0.0,-0.0,1.0,1.0,2.6311020851135254,0.30006361734723713,0.5515486001968384,0.887255072593689,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁was,4,target,full,AUX,aux,,,,,,,,,,,,,,,,,,,3.0,The boy was playing ball in the yard. The boy gave the ball to the cat.,5.024639129638672,10.599939343882145,1.559594750404358,0.745294988155365,0.9155720472335815,20.0,0.9155720472335815,1.0,2.0,6.474972724914551,2.1083930666725017,1.819047451019287,0.6764435768127441,1.3427891731262207,1.3529755463199593,1.3427890539169312,0.9999999403953552,3.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁playing,5,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,3.0,The boy was playing ball in the yard. The boy gave the ball to the cat.,5.3217082023620605,2.752757828194924,2.2192773818969727,0.6974343061447144,1.837982177734375,2.1623942973081562,1.837982177734375,1.0,5.0,8.678584098815918,1.4357674590973784,1.1113712787628174,0.4679550528526306,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁ball,6,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,3.0,The boy was playing ball in the yard. The boy gave the ball to the cat.,5.336437702178955,7.22912271395545,2.151463031768799,0.7537014484405518,1.5379358530044556,20.0,1.5379359722137451,1.0,5.0,3.168182849884033,0.8071565322132549,1.1114810705184937,0.884687066078186,0.8369513154029846,0.4478779797310474,0.8369513154029846,1.0,2.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁in,7,target,full,ADP,prep,,,,,,,,,,,,,,,,,,,3.0,The boy was playing ball in the yard. The boy gave the ball to the cat.,5.1215643882751465,13.754760670533694,1.6039787530899048,0.7552977204322815,0.6603253483772278,20.0,0.6603254675865173,1.0000001192092896,3.0,3.2531328201293945,0.48852709913085307,0.9283385872840881,0.8779877424240112,0.0023387246765196323,0.0002411398280924362,0.0023388962727040052,1.0000001192092896,2.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁the,8,target,full,DET,det,,,,,,,,,,,,,,,,,,,3.0,The boy was playing ball in the yard. The boy gave the ball to the cat.,4.312723636627197,14.046840573832764,0.6587015390396118,0.7957698106765747,-0.0,20.0,-0.0,1.0,1.0,3.5670413970947266,0.47373193152835236,0.9874273538589478,0.8710685968399048,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁yard,9,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,3.0,The boy was playing ball in the yard. The boy gave the ball to the cat.,3.2265748977661133,0.3908558754883485,0.7682715654373169,0.8796008825302124,-0.0,-0.0,-0.0,1.0,1.0,1.7485723495483398,0.2347797733705565,0.5459725856781006,0.9301883578300476,-0.0,-0.0,-0.0,1.0,1.0
