sentence,token,position,token_type,analysis_type,pos,dep,manual_autoregressive_seq2seq_source_entropy_bits,manual_autoregressive_seq2seq_source_surprisal_bits,manual_autoregressive_seq2seq_source_topk_entropy_k5_bits,manual_autoregressive_seq2seq_source_topk_mass_k5,manual_autoregressive_seq2seq_source_entmax_entropy_bits,manual_autoregressive_seq2seq_source_entmax_surprisal_bits,manual_autoregressive_seq2seq_source_entmax_topk_entropy_k5_bits,manual_autoregressive_seq2seq_source_entmax_topk_mass_k5,manual_autoregressive_seq2seq_source_entmax_branching_choices,manual_autoregressive_conditional_source_entropy_bits,manual_autoregressive_conditional_source_surprisal_bits,manual_autoregressive_conditional_source_topk_entropy_k5_bits,manual_autoregressive_conditional_source_topk_mass_k5,manual_autoregressive_conditional_source_entmax_entropy_bits,manual_autoregressive_conditional_source_entmax_surprisal_bits,manual_autoregressive_conditional_source_entmax_topk_entropy_k5_bits,manual_autoregressive_conditional_source_entmax_topk_mass_k5,manual_autoregressive_conditional_source_entmax_branching_choices,manual_bigram_decoder_source_entropy_bits,manual_bigram_decoder_source_surprisal_bits,manual_bigram_decoder_source_topk_entropy_k5_bits,manual_bigram_decoder_source_topk_mass_k5,manual_bigram_decoder_source_entmax_entropy_bits,manual_bigram_decoder_source_entmax_surprisal_bits,manual_bigram_decoder_source_entmax_topk_entropy_k5_bits,manual_bigram_decoder_source_entmax_topk_mass_k5,manual_bigram_decoder_source_entmax_branching_choices,candidate_idx,target_sentence,manual_autoregressive_seq2seq_target_entropy_bits,manual_autoregressive_seq2seq_target_surprisal_bits,manual_autoregressive_seq2seq_target_topk_entropy_k5_bits,manual_autoregressive_seq2seq_target_topk_mass_k5,manual_autoregressive_seq2seq_target_entmax_entropy_bits,manual_autoregressive_seq2seq_target_entmax_surprisal_bits,manual_autoregressive_seq2seq_target_entmax_topk_entropy_k5_bits,manual_autoregressive_seq2seq_target_entmax_topk_mass_k5,manual_autoregressive_seq2seq_target_entmax_branching_choices,manual_autoregressive_conditional_target_entropy_bits,manual_autoregressive_conditional_target_surprisal_bits,manual_autoregressive_conditional_target_topk_entropy_k5_bits,manual_autoregressive_conditional_target_topk_mass_k5,manual_autoregressive_conditional_target_entmax_entropy_bits,manual_autoregressive_conditional_target_entmax_surprisal_bits,manual_autoregressive_conditional_target_entmax_topk_entropy_k5_bits,manual_autoregressive_conditional_target_entmax_topk_mass_k5,manual_autoregressive_conditional_target_entmax_branching_choices,manual_bigram_decoder_target_entropy_bits,manual_bigram_decoder_target_surprisal_bits,manual_bigram_decoder_target_topk_entropy_k5_bits,manual_bigram_decoder_target_topk_mass_k5,manual_bigram_decoder_target_entmax_entropy_bits,manual_bigram_decoder_target_entmax_surprisal_bits,manual_bigram_decoder_target_entmax_topk_entropy_k5_bits,manual_bigram_decoder_target_entmax_topk_mass_k5,manual_bigram_decoder_target_entmax_branching_choices
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁boy,14,target,manual_autoregressive,NOUN,pobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,In the yard the boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁gave,15,target,manual_autoregressive,NOUN,pobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,In the yard the boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁the,16,target,manual_autoregressive,NOUN,pobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,In the yard the boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁ball,17,target,manual_autoregressive,NOUN,pobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,In the yard the boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁to,18,target,manual_autoregressive,PUNCT,punct,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,In the yard the boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁the,19,target,manual_autoregressive,PUNCT,punct,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,In the yard the boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁cat,20,target,manual_autoregressive,PUNCT,punct,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,In the yard the boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,.,21,target,manual_autoregressive,PUNCT,punct,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,In the yard the boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,</s>,22,target,manual_autoregressive,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,In the yard the boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,</s>,0,target,manual_autoregressive,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,en_XX,1,target,manual_autoregressive,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁In,2,target,manual_autoregressive,ADP,prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁the,3,target,manual_autoregressive,DET,det,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁yard,4,target,manual_autoregressive,NOUN,pobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁a,5,target,manual_autoregressive,DET,det,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁boy,6,target,manual_autoregressive,NOUN,nsubj,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁had,7,target,manual_autoregressive,VERB,ROOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁fun,8,target,manual_autoregressive,NOUN,dobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁with,9,target,manual_autoregressive,ADP,prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁the,10,target,manual_autoregressive,DET,det,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁ball,11,target,manual_autoregressive,NOUN,pobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,.,12,target,manual_autoregressive,NOUN,pobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁The,13,target,manual_autoregressive,NOUN,pobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁boy,14,target,manual_autoregressive,NOUN,pobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁gave,15,target,manual_autoregressive,NOUN,pobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁the,16,target,manual_autoregressive,NOUN,pobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁ball,17,target,manual_autoregressive,NOUN,pobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁to,18,target,manual_autoregressive,PUNCT,punct,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁the,19,target,manual_autoregressive,PUNCT,punct,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁cat,20,target,manual_autoregressive,PUNCT,punct,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,.,21,target,manual_autoregressive,PUNCT,punct,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,</s>,22,target,manual_autoregressive,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,In the yard a boy had fun with the ball. The boy gave the ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,</s>,0,target,manual_autoregressive,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,en_XX,1,target,manual_autoregressive,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁In,2,target,manual_autoregressive,ADP,prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁the,3,target,manual_autoregressive,DET,det,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁yard,4,target,manual_autoregressive,NOUN,pobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁a,5,target,manual_autoregressive,DET,det,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁boy,6,target,manual_autoregressive,NOUN,nsubj,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁had,7,target,manual_autoregressive,VERB,ROOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁fun,8,target,manual_autoregressive,NOUN,dobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁with,9,target,manual_autoregressive,ADP,prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁the,10,target,manual_autoregressive,DET,det,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁ball,11,target,manual_autoregressive,NOUN,pobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,.,12,target,manual_autoregressive,NOUN,pobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁The,13,target,manual_autoregressive,NOUN,pobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁boy,14,target,manual_autoregressive,NOUN,pobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁gave,15,target,manual_autoregressive,NOUN,pobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁the,16,target,manual_autoregressive,NOUN,pobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁ball,17,target,manual_autoregressive,NOUN,pobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁to,18,target,manual_autoregressive,PUNCT,punct,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁a,19,target,manual_autoregressive,PUNCT,punct,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,▁cat,20,target,manual_autoregressive,PUNCT,punct,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na podwórzu bawił się piłką chłopiec. Chłopiec dał piłkę kotu.,.,21,target,manual_autoregressive,PUNCT,punct,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,In the yard a boy had fun with the ball. The boy gave the ball to a cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
